geohash,hour,day_of_week,demand
qp093w,16,6,0.0861388529242404
qp093w,17,6,0.04847599812633555
qp093w,18,6,0.03468247577639193
qp093w,19,6,0.0174595336780793
qp093w,20,6,0.015022648426171833
qp093w,21,6,0.00783426270806945
qp093w,22,6,0.038751397848819265
qp093w,23,6,0.11440746066295829
qp093x,0,0,0.1325813452035515
qp093x,0,6,0.09023853913489965
qp093x,1,0,0.1393000951393864
qp093x,1,6,0.13239551158377566
qp093x,2,0,0.2101443302865232
qp093x,2,6,0.17995745242878614
qp093x,3,6,0.15169238888397377
qp093x,4,6,0.18470578450508512
qp093x,5,6,0.20122844328088285
qp093x,6,6,0.20380137155957534
qp093x,7,6,0.21116211734786927
qp093x,8,6,0.21517176725867926
qp093x,9,6,0.2604135384750367
qp093x,10,6,0.24765378722917117
qp093x,11,6,0.2531604647794371
qp093x,12,6,0.26426588087851227
qp093x,13,6,0.19101135947321737
qp093x,14,6,0.1494614412418348
qp093x,15,6,0.08584888515946197
qp093x,16,6,0.06674613354335175
qp093x,17,6,0.0644001659591513
qp093x,18,6,0.021578380210067274
qp093x,19,6,0.023155261765926527
qp093x,20,6,0.012491318443913999
qp093x,21,6,0.0114808000340037
qp093x,22,6,0.02734615085378065
qp093x,23,6,0.10785111962781825
qp093y,0,0,0.11148331981111283
qp093y,0,6,0.022581621087451924
qp093y,1,0,0.118190284199633
qp093y,1,6,0.0505720759571119
qp093y,2,0,0.1687755763751875
qp093y,2,6,0.09358204770383902
qp093y,3,6,0.09731586146950194
qp093y,4,6,0.12088797070904982
qp093y,5,6,0.09194076720653323
qp093y,6,6,0.10082400688965552
qp093y,7,6,0.09393973215903917
qp093y,8,6,0.10265350227115982
qp093y,9,6,0.10818780743062158
qp093y,10,6,0.10559750891906378
qp093y,11,6,0.06623630769968
qp093y,12,6,0.1371359780148408
qp093y,13,6,0.10068129200789487
qp093y,14,6,0.10739300526570672
qp093y,15,6,0.061347876298409626
qp093y,16,6,0.04682938840107187
qp093y,17,6,0.020197533449067148
qp093y,18,6,0.008797791662735324
qp093y,19,6,0.019415838275842267
qp093y,20,6,0.0063465269201677
qp093y,21,6,0.01312586779233475
qp093y,22,6,0.042511306838096626
qp093y,23,6,0.06500615766645088
qp093z,0,0,0.016595702495759524
qp093z,1,0,0.02417573210524147
qp093z,2,0,0.0381589323699097
qp093z,2,6,0.00845808280782205
qp093z,3,6,0.013627021690532901
qp093z,4,6,0.0280552190117732
qp093z,5,6,0.022274448645312667
qp093z,7,6,0.0273222053558664
qp093z,9,6,0.006181583936154401
qp093z,10,6,0.015355169948745534
qp093z,11,6,0.01756721955413305
qp093z,12,6,0.013649585466858174
qp093z,23,6,0.01762930860188635
qp0941,0,0,0.033305013152769
qp0941,1,0,0.011221160369805
qp0941,1,6,0.0088193274140105
qp0941,2,0,0.025447583610021
qp0941,2,6,0.015189071086279024
qp0941,3,6,0.014334789422515527
qp0941,4,6,0.04512572731428102
qp0941,5,6,0.07690041913677136
qp0941,6,6,0.0753182530021978
qp0941,7,6,0.0389903738296652
qp0941,8,6,0.0477206857809758
qp0941,9,6,0.041334380049098854
qp0941,10,6,0.03307129545307385
qp0941,11,6,0.08480513095638523
qp0941,12,6,0.04765082524467725
qp0941,13,6,0.0526951602584241
qp0941,14,6,0.049392526917078676
qp0941,15,6,0.035976563844451
qp0941,23,6,0.021788956092416035
qp0942,7,6,0.003963918075767
qp0942,13,6,0.0110829701370349
qp0943,7,6,0.00209391915223415
qp0943,9,6,0.0131618184457017
qp0944,0,0,0.018098609524753798
qp0944,0,6,0.021588527951749877
qp0944,1,0,0.03327639678666562
qp0944,1,6,0.058388135212552275
qp0944,2,0,0.0421318213862914
qp0944,2,6,0.030246492810237433
qp0944,3,6,0.025578304265770853
qp0944,4,6,0.021979029089721228
qp0944,5,6,0.0214156997834081
qp0944,6,6,0.07708602992769532
qp0944,7,6,0.05125165126884275
qp0944,8,6,0.03540749908186028
qp0944,9,6,0.05024288825827435
qp0944,10,6,0.04756243504691697
qp0944,11,6,0.03904665187594315
qp0944,12,6,0.04664431675843815
qp0944,13,6,0.041280879725266104
qp0944,14,6,0.03015145026395525
qp0944,15,6,0.015267909206598831
qp0944,16,6,0.0099217519567467
qp0944,18,6,0.0022431145263481
qp0944,20,6,0.0087493370608463
qp0944,22,6,0.009508536510451849
qp0944,23,6,0.0235831188628596
qp0945,0,0,0.05335011698007092
qp0945,0,6,0.0278870444626273
qp0945,1,0,0.06281308074638332
qp0945,1,6,0.04387241806435367
qp0945,2,0,0.0536596909111734
qp0945,2,6,0.07751304054390958
qp0945,3,6,0.07071053296097113
qp0945,4,6,0.08216613541199103
qp0945,5,6,0.05295786905609692
qp0945,6,6,0.08263696147812373
qp0945,7,6,0.13843649904328068
qp0945,8,6,0.07857831456525005
qp0945,9,6,0.12368915868131691
qp0945,10,6,0.13567976470966914
qp0945,11,6,0.0939213101444142
qp0945,12,6,0.10038125760969067
qp0945,13,6,0.07160372604856374
qp0945,14,6,0.0726890950757686
qp0945,15,6,0.06557601222655532
qp0945,16,6,0.03640524371499838
qp0945,17,6,0.0145346050296528
qp0945,18,6,0.022050731572428824
qp0945,20,6,0.019374583906377998
qp0945,21,6,0.0158812825099163
qp0945,22,6,0.016145674349724425
qp0945,23,6,0.013363970732591674
qp0946,0,6,0.014120520461492848
qp0946,1,0,0.005754763855943
qp0946,1,6,0.0026289187619872
qp0946,2,0,0.0022769596620025
qp0946,2,6,0.029290574369632297
qp0946,3,6,0.031100152832058497
qp0946,5,6,0.03067654351127335
qp0946,6,6,0.02678794384214935
qp0946,7,6,0.02070981488427255
qp0946,8,6,0.03662872949594835
qp0946,9,6,0.028523232573895024
qp0946,10,6,0.012112473628791665
qp0946,11,6,0.025363896120501925
qp0946,12,6,0.01088891954807115
qp0946,13,6,0.0192537802481528
qp0947,0,0,0.015442406306855975
qp0947,0,6,0.009612119031343099
qp0947,1,0,0.025398974320010377
qp0947,1,6,0.010202053507363933
qp0947,2,0,0.0443113657681891
qp0947,2,6,0.00836334034942415
qp0947,3,6,0.033157483247683396
qp0947,4,6,0.039352766545089846
qp0947,5,6,0.023145854279196465
qp0947,6,6,0.051114094613303324
qp0947,7,6,0.050328827723
qp0947,8,6,0.03418417503246595
qp0947,9,6,0.056095220284318875
qp0947,10,6,0.070296080451927
qp0947,11,6,0.07796404377283316
qp0947,12,6,0.11739066940189863
qp0947,13,6,0.0860086831670553
qp0947,14,6,0.10846522729685645
qp0947,15,6,0.05519925034735815
qp0947,16,6,0.008837313906133867
qp0947,18,6,0.0025338356019458
qp0947,22,6,0.0015253694671109501
qp0947,23,6,0.031321901177984536
qp0948,1,0,0.0004983383853748
qp0948,1,6,0.01353274522401035
qp0948,2,6,0.0021615911742368
qp0948,3,6,0.0083513780054399
qp0948,4,6,0.0364104977101692
qp0948,5,6,0.0112725351853998
qp0948,6,6,0.031390421415329134
qp0948,7,6,0.008051897837307101
qp0948,9,6,0.024984842360271448
qp0948,10,6,0.027752140124361297
qp0948,11,6,0.02133112436140035
qp0948,12,6,0.0069441824242431
qp0948,13,6,0.0207599458040094
qp0948,14,6,0.0093937380205785
qp0948,15,6,0.003835095681234
qp0948,17,6,0.0038156938902115
qp0949,0,0,0.007570635223502701
qp0949,0,6,0.01690912788484785
qp0949,1,0,0.0422548379637843
qp0949,1,6,0.016014022943178448
qp0949,2,0,0.0063526112442123
qp0949,2,6,0.028156803679339
qp0949,3,6,0.01993124368484155
qp0949,4,6,0.009238031618745235
qp0949,5,6,0.03456404821568525
qp0949,6,6,0.036166115771288275
qp0949,7,6,0.06175725081682608
qp0949,8,6,0.0484487416814451
qp0949,9,6,0.0562312710536418
qp0949,10,6,0.0380656849506229
qp0949,11,6,0.01810431446383875
qp0949,12,6,0.0250131289527201
qp0949,13,6,0.0347808932137902
qp0949,14,6,0.017384793049200268
qp0949,15,6,0.004271978508937467
qp0949,16,6,0.0017675899923405
qp0949,21,6,0.006826223136532
qp0949,22,6,0.0165047129984283
qp0949,23,6,0.0030894465921129668
qp094b,0,0,0.025664546744006724
qp094b,0,6,0.0248077857595325
qp094b,1,0,0.05782362669394728
qp094b,1,6,0.0335064065570641
qp094b,2,0,0.0744139388434028
qp094b,2,6,0.04579976751135437
qp094b,3,6,0.04713623050916385
qp094b,4,6,0.0614139266526603
qp094b,5,6,0.05830801181459855
qp094b,6,6,0.04853233682000197
qp094b,7,6,0.06619475627123987
qp094b,8,6,0.054311072432668694
qp094b,9,6,0.06041949344657322
qp094b,10,6,0.0806574030205056
qp094b,11,6,0.09537746541872658
qp094b,12,6,0.1020843561470402
qp094b,13,6,0.08007856901714475
qp094b,14,6,0.04957317840849272
qp094b,15,6,0.06947164969798494
qp094b,16,6,0.034528753702111774
qp094b,17,6,0.012884034477174799
qp094b,18,6,0.01592086832108245
qp094b,19,6,0.0057038461870497
qp094b,20,6,0.012395467126528
qp094b,21,6,0.0032395954173666
qp094b,22,6,0.0096973756614677
qp094b,23,6,0.01243128426048835
qp094c,0,0,0.048396212280611174
qp094c,0,6,0.04132509964079855
qp094c,1,0,0.02104874314469575
qp094c,1,6,0.0378527894419664
qp094c,2,0,0.0300372389309901
qp094c,2,6,0.03888878635438205
qp094c,3,6,0.0369099942083195
qp094c,4,6,0.07532080045196397
qp094c,5,6,0.06489116463174177
qp094c,6,6,0.0546819119587052
qp094c,7,6,0.05259333224427717
qp094c,8,6,0.09433601494291441
qp094c,9,6,0.08621119707007763
qp094c,10,6,0.07154552871241712
qp094c,11,6,0.056642510807387726
qp094c,12,6,0.0481914140086356
qp094c,13,6,0.0663861308615396
qp094c,14,6,0.04464840267651117
qp094c,15,6,0.0115643976113666
qp094c,22,6,0.0071416205758912
qp094c,23,6,0.0162517779823578
qp094d,0,0,0.006041906586118466
qp094d,0,6,0.00599632612363225
qp094d,1,0,0.006891933091162999
qp094d,2,6,0.00487040710035305
qp094d,4,6,0.0031836843587804
qp094d,5,6,0.0128465242799981
qp094d,6,6,0.00938996608061835
qp094d,7,6,0.0268002094459587
qp094d,8,6,0.0135052014890684
qp094d,9,6,0.023070678612312774
qp094d,10,6,0.03046503210787005
qp094d,11,6,0.0168422701811488
qp094d,12,6,0.0090754083519531
qp094d,13,6,0.0302335711487246
qp094d,17,6,0.0059288159559948
qp094e,0,0,0.019428121361899302
qp094e,2,6,0.0015779573643646
qp094e,3,6,0.011875672660149349
qp094e,4,6,0.012374713577898676
qp094e,5,6,0.015375370420263
qp094e,6,6,0.018204916017586226
qp094e,7,6,0.011995949029204176
qp094e,9,6,0.011086804539319999
qp094e,12,6,0.003856474385908
qp094f,5,6,0.01099340567690075
qp094f,9,6,0.0091815135792557
qp094g,0,0,0.0064096444919501
qp094g,0,6,0.0141512116674026
qp094g,1,0,0.0173453731265235
qp094g,1,6,0.01696335215719415
qp094g,2,6,0.02460355980056575
qp094g,3,6,0.023311537928169847
qp094g,6,6,0.00450086418026325
qp094g,7,6,0.017861145077445933
qp094g,8,6,0.031053865434477773
qp094g,9,6,0.0362136928156052
qp094g,10,6,0.013923140455478733
qp094g,11,6,0.008877016496768966
qp094g,12,6,0.0189130341593575
qp094g,13,6,0.011739031227398068
qp094g,23,6,0.01814256180135845
qp094h,0,0,0.01030015550223145
qp094h,0,6,0.0038941469212957665
qp094h,1,0,0.06923446354452313
qp094h,1,6,0.0004779133928952
qp094h,2,0,0.1171472548494935
qp094h,2,6,0.0145077403253578
qp094h,3,6,0.013039034261920032
qp094h,4,6,0.018144491362654967
qp094h,5,6,0.00370195343779885
qp094h,6,6,0.0162185228819358
qp094h,7,6,0.024887182166773
qp094h,8,6,0.025053926610104603
qp094h,9,6,0.020701872107438634
qp094h,10,6,0.01863202188724
qp094h,11,6,0.0168569341759955
qp094h,12,6,0.0217662166809942
qp094h,13,6,0.016897505202214367
qp094h,14,6,0.007807073631679867
qp094h,15,6,0.0067013663433157
qp094h,16,6,0.0066209591142695
qp094h,23,6,0.0055193616663409
qp094j,0,0,0.007190651554347049
qp094j,0,6,0.0068475657983829005
qp094j,1,0,0.03102777079905395
qp094j,1,6,0.0334163876558613
qp094j,2,0,0.0650272269137047
qp094j,2,6,0.012485583541387325
qp094j,3,6,0.021773759751589
qp094j,4,6,0.0231294720373709
qp094j,5,6,0.0253563023646724
qp094j,6,6,0.0193992898322147
qp094j,7,6,0.0170406071603385
qp094j,8,6,0.025129575249083075
qp094j,9,6,0.0182852030547979
qp094j,10,6,0.014925495106973134
qp094j,11,6,0.00381701058857685
qp094j,12,6,0.023094330034563033
qp094j,13,6,0.0277182710203588
qp094j,14,6,0.023863305043614464
qp094j,15,6,0.012588136895350401
qp094j,23,6,0.0075127847105575666
qp094k,0,0,0.0097458018255644
qp094k,0,6,0.010352963112248667
qp094k,1,0,0.023538002344910464
qp094k,1,6,0.021000079538717575
qp094k,2,0,0.0452624947510282
qp094k,2,6,0.014320215121706966
qp094k,3,6,0.0231477516381937
qp094k,4,6,0.04272946241822235
qp094k,5,6,0.055918881710946174
qp094k,6,6,0.05346662343606305
qp094k,7,6,0.06972989709482193
qp094k,8,6,0.053855652724666525
qp094k,9,6,0.040127943397767075
qp094k,10,6,0.04836971043580445
qp094k,11,6,0.0472810538193235
qp094k,12,6,0.06205697594568028
qp094k,13,6,0.08121826256800872
qp094k,14,6,0.05068932119308632
qp094k,15,6,0.015681023142750366
qp094k,16,6,0.0070211114633805
qp094k,18,6,0.0022324572268744
qp094k,22,6,0.0009192056934745
qp094k,23,6,0.0125023010765869
qp094m,0,0,0.012549139107872025
qp094m,0,6,0.0057010154873705
qp094m,1,0,0.061816523992666524
qp094m,1,6,0.0103824815271416
qp094m,2,0,0.0654474792055619
qp094m,2,6,0.020921790070785696
qp094m,3,6,0.037996242423210425
qp094m,4,6,0.04546025336239462
qp094m,5,6,0.024238853672803925
qp094m,6,6,0.0287014584806351
qp094m,7,6,0.05544507715051635
qp094m,8,6,0.053454311240874776
qp094m,9,6,0.07367805981755712
qp094m,10,6,0.046379848219474
qp094m,11,6,0.058278912637263654
qp094m,12,6,0.058603542235303174
qp094m,13,6,0.0449716701101668
qp094m,14,6,0.05760487154346897
qp094m,15,6,0.0332368846320519
qp094m,16,6,0.023565933846488675
qp094m,17,6,0.010063336535128866
qp094m,18,6,0.017388210284692465
qp094m,19,6,0.010822235253435534
qp094m,22,6,0.00473652725016915
qp094m,23,6,0.0202180760850133
qp094n,0,0,0.1478237062058227
qp094n,0,6,0.07008623800685482
qp094n,1,0,0.14762253732109804
qp094n,1,6,0.11595201676834044
qp094n,2,0,0.1516920267749517
qp094n,2,6,0.09792072388473062
qp094n,3,6,0.11830775315578362
qp094n,4,6,0.14728359646897235
qp094n,5,6,0.19261351835949383
qp094n,6,6,0.2327852237241086
qp094n,7,6,0.24921817629409815
qp094n,8,6,0.19389377651644796
qp094n,9,6,0.24784022520345095
qp094n,10,6,0.5581361647503928
qp094n,11,6,0.5020981665999895
qp094n,12,6,0.4936701244740803
qp094n,13,6,0.5255925120577567
qp094n,14,6,0.4383883037811488
qp094n,15,6,0.38496337025037486
qp094n,16,6,0.06498860694992187
qp094n,17,6,0.0088074899195901
qp094n,18,6,0.023225173647247473
qp094n,19,6,0.0112574877059821
qp094n,20,6,0.0051364224900642
qp094n,22,6,0.022932884241934
qp094n,23,6,0.08842923907010534
qp094p,0,0,0.012729129030889725
qp094p,0,6,0.02696946307739145
qp094p,1,0,0.05680804296576815
qp094p,1,6,0.034715338561816876
qp094p,2,0,0.0515257554890612
qp094p,2,6,0.027500560289763526
qp094p,3,6,0.016562280553955675
qp094p,4,6,0.043023144652528725
qp094p,5,6,0.045759565294241626
qp094p,6,6,0.04297077286060135
qp094p,7,6,0.043439010676981527
qp094p,8,6,0.04939914298306128
qp094p,9,6,0.0613556967399654
qp094p,10,6,0.07847911357498917
qp094p,11,6,0.06212253543054415
qp094p,12,6,0.07332022458867903
qp094p,13,6,0.0367910969137649
qp094p,14,6,0.055120651142841155
qp094p,15,6,0.027941877817941677
qp094p,16,6,0.02076170373847165
qp094p,17,6,0.01192917516124755
qp094p,23,6,0.0131083299424671
qp094q,0,0,0.20742387570753582
qp094q,0,6,0.10674459928326314
qp094q,1,0,0.26192671100182985
qp094q,1,6,0.09300556582580617
qp094q,2,0,0.2283448167896133
qp094q,2,6,0.14492823745988795
qp094q,3,6,0.1188302737106401
qp094q,4,6,0.18688781300716034
qp094q,5,6,0.1606948807486303
qp094q,6,6,0.19688326424816474
qp094q,7,6,0.1931157518666874
qp094q,8,6,0.16194696192748628
qp094q,9,6,0.23248473134130035
qp094q,10,6,0.24151906244319643
qp094q,11,6,0.2771636474376794
qp094q,12,6,0.3510776188402943
qp094q,13,6,0.37498393051654144
qp094q,14,6,0.34194960645379563
qp094q,15,6,0.19398822082100217
qp094q,16,6,0.16505481209725437
qp094q,17,6,0.11294188568024267
qp094q,18,6,0.07100191783711067
qp094q,19,6,0.05363125659478753
qp094q,20,6,0.0526369946109042
qp094q,21,6,0.03185291320064097
qp094q,22,6,0.05352474268950992
qp094q,23,6,0.3623734939309045
qp094r,0,0,0.6145366112605648
qp094r,0,6,0.2610939984787152
qp094r,1,0,0.7480198438859751
qp094r,1,6,0.37226533140721657
qp094r,2,0,0.6623235368701538
qp094r,2,6,0.44625785789787054
qp094r,3,6,0.37190698396300637
qp094r,4,6,0.4177038971937989
qp094r,5,6,0.4265396209213126
qp094r,6,6,0.41627091602557886
qp094r,7,6,0.4730812116223455
qp094r,8,6,0.395242058046549
qp094r,9,6,0.4297511635362207
qp094r,10,6,0.4184538873163922
qp094r,11,6,0.4142414581122093
qp094r,12,6,0.38207648241355985
qp094r,13,6,0.41624232594682703
qp094r,14,6,0.33146102526161975
qp094r,15,6,0.2559678974489725
qp094r,16,6,0.20941154394198602
qp094r,17,6,0.11571816820828652
qp094r,18,6,0.06974008283103594
qp094r,19,6,0.05183932633980513
qp094r,20,6,0.06651727900281948
qp094r,21,6,0.05388252261481648
qp094r,22,6,0.20196008622004885
qp094r,23,6,0.8246417952114358
qp094s,1,6,0.000812698510215
qp094s,2,0,0.0136800368392337
qp094s,3,6,0.00368703098782325
qp094s,4,6,0.0104943798691737
qp094s,5,6,0.0227061108070894
qp094s,6,6,0.0232257441958031
qp094s,7,6,0.008160514546410225
qp094s,8,6,0.0163670844705123
qp094s,9,6,0.001245522526186
qp094s,10,6,0.01192846637909565
qp094s,11,6,0.00637525780309765
qp094s,12,6,0.0049288472444715
qp094s,13,6,0.0066094743740168
qp094s,16,6,0.0055983341898295
qp094t,0,0,0.048520478256834976
qp094t,0,6,0.015897611463495852
qp094t,1,0,0.019136368635194724
qp094t,1,6,0.021775829101569968
qp094t,2,0,0.0501224000667299
qp094t,2,6,0.044216335403400864
qp094t,3,6,0.03215171669392133
qp094t,4,6,0.039694546509375775
qp094t,5,6,0.0715830551807237
qp094t,6,6,0.04256788979598612
qp094t,7,6,0.0815460014582812
qp094t,8,6,0.08989765223210813
qp094t,9,6,0.08828816235401553
qp094t,10,6,0.06813140881572591
qp094t,11,6,0.09704117963730083
qp094t,12,6,0.10464987130701658
qp094t,13,6,0.07182019422884164
qp094t,14,6,0.0634330601399483
qp094t,15,6,0.03930330176373555
qp094t,16,6,0.018901441322803667
qp094t,17,6,0.0011562270813635
qp094t,18,6,0.00032223993645
qp094t,21,6,0.0041661950781893
qp094t,22,6,0.00319860086275525
qp094t,23,6,0.013421833397667025
qp094u,0,6,0.0050898738793403
qp094u,1,0,0.0061249207856881
qp094u,2,0,0.0052706539149311
qp094u,4,6,0.0004857301250082
qp094u,5,6,0.01090682122325235
qp094u,6,6,0.01298747383943785
qp094u,7,6,0.0210055948800227
qp094u,10,6,0.00295371240893535
qp094u,11,6,0.0044712156750847
qp094v,1,6,0.0022401932865716333
qp094v,2,6,0.0122042787972046
qp094v,3,6,0.0072549024939537994
qp094v,4,6,0.0030824009601072
qp094v,5,6,0.020775851757685367
qp094v,6,6,0.010763420809409376
qp094v,7,6,0.0094782968751539
qp094v,8,6,0.009078318029338148
qp094v,9,6,0.0043992979707751
qp094v,10,6,0.0127245599969084
qp094v,11,6,0.0026913279615609
qp094v,12,6,0.0035235864678616
qp094v,13,6,0.00753183183414575
qp094v,14,6,0.00805475069683025
qp094w,0,0,0.0538374249892425
qp094w,0,6,0.006366708099574033
qp094w,1,0,0.040300367581070425
qp094w,1,6,0.0267355534541568
qp094w,2,0,0.0356201603347597
qp094w,2,6,0.05175390949878105
qp094w,3,6,0.05722712639074875
qp094w,4,6,0.04610532938651232
qp094w,5,6,0.04187011433816662
qp094w,6,6,0.053816382755738995
qp094w,7,6,0.04886344750702605
qp094w,8,6,0.0508703941953622
qp094w,9,6,0.031220129042759524
qp094w,10,6,0.04079476135715503
qp094w,11,6,0.046188334639204576
qp094w,12,6,0.03572410794145847
qp094w,13,6,0.026777286034168433
qp094w,14,6,0.020081653395634298
qp094w,15,6,0.0131249401852487
qp094w,22,6,0.0012841681021746
qp094w,23,6,0.029906204746448353
qp094x,0,0,0.10459141545454488
qp094x,0,6,0.08943108898767832
qp094x,1,0,0.16952840366213204
qp094x,1,6,0.1307714661704337
qp094x,2,0,0.150387321809864
qp094x,2,6,0.13174332919466256
qp094x,3,6,0.06987958717918695
qp094x,4,6,0.11502205861848189
qp094x,5,6,0.12451148271857077
qp094x,6,6,0.1192375810700349
qp094x,7,6,0.12182510637456037
qp094x,8,6,0.10978700507317903
qp094x,9,6,0.09572676360539736
qp094x,10,6,0.08021488079670845
qp094x,11,6,0.09564148268318323
qp094x,12,6,0.1074755236902883
qp094x,13,6,0.06563749033894134
qp094x,14,6,0.06768087865198524
qp094x,15,6,0.052927592227796
qp094x,16,6,0.027347582486452027
qp094x,17,6,0.020927244549293525
qp094x,18,6,0.013374896657825567
qp094x,20,6,0.0018209326313924
qp094x,21,6,0.00532151065490045
qp094x,22,6,0.06078133178328085
qp094x,23,6,0.08969242188341944
qp094y,0,0,0.025029906043277924
qp094y,0,6,0.019975571049746375
qp094y,1,0,0.03898137972514765
qp094y,1,6,0.02439150873619815
qp094y,2,0,0.0709686675826927
qp094y,2,6,0.0615322183256139
qp094y,3,6,0.03558981198728632
qp094y,4,6,0.05531171051904558
qp094y,5,6,0.02647711062695085
qp094y,6,6,0.04413779077889855
qp094y,7,6,0.03420194732449335
qp094y,8,6,0.03772762403020905
qp094y,9,6,0.043512525414651476
qp094y,10,6,0.0617796049686927
qp094y,11,6,0.03415621369839662
qp094y,12,6,0.036754093658439776
qp094y,13,6,0.022954241075069576
qp094y,14,6,0.017159049539013576
qp094y,15,6,0.024941568254269
qp094y,16,6,0.0075725234125981
qp094y,17,6,0.001764031345557
qp094y,18,6,0.0063772098773938
qp094y,19,6,0.0125971010442116
qp094y,22,6,0.00520709000790155
qp094y,23,6,0.030561095652909376
qp094z,0,0,0.0156201309564643
qp094z,0,6,0.009478326825984268
qp094z,1,0,0.0001919711318121
qp094z,1,6,0.023290794439195024
qp094z,2,0,0.0244840046571197
qp094z,2,6,0.03398141473927778
qp094z,3,6,0.023525919646963402
qp094z,4,6,0.02626041838393425
qp094z,5,6,0.014312801270547076
qp094z,6,6,0.03737959799078665
qp094z,7,6,0.037647858156747836
qp094z,8,6,0.0073498611854384
qp094z,9,6,0.02691997761176305
qp094z,10,6,0.023676943536509936
qp094z,11,6,0.011476734395674865
qp094z,12,6,0.0150979883591004
qp094z,13,6,0.006497819461373349
qp094z,14,6,0.0058897473584683
qp094z,15,6,0.0070623825859077
qp094z,16,6,0.0043161699167579
qp094z,17,6,0.01279304111250855
qp0950,0,0,0.047223981859323624
qp0950,0,6,0.05912257445936075
qp0950,1,0,0.0799496228276306
qp0950,1,6,0.08994384092405965
qp0950,2,0,0.116888125099438
qp0950,2,6,0.14258045679820613
qp0950,3,6,0.20556027532740703
qp0950,4,6,0.3062910858096445
qp0950,5,6,0.4906846138708828
qp0950,6,6,0.5259979959387378
qp0950,7,6,0.5791308725098094
qp0950,8,6,0.5716718794446136
qp0950,9,6,0.7063595974366745
qp0950,10,6,0.6489797652267131
qp0950,11,6,0.38491698803103214
qp0950,12,6,0.264525612780142
qp0950,13,6,0.11219137964735658
qp0950,14,6,0.036611496070767455
qp0950,15,6,0.05185533731260855
qp0950,16,6,0.0224743988996507
qp0950,17,6,0.0071401309096885
qp0950,22,6,0.0088387037381551
qp0950,23,6,0.009057169180742048
qp0951,0,0,0.01907039499560455
qp0951,0,6,0.014474305674227275
qp0951,1,0,0.03200781403325997
qp0951,1,6,0.02199472714838075
qp0951,2,0,0.0156642194664398
qp0951,2,6,0.04700242094403617
qp0951,3,6,0.061183185171387024
qp0951,4,6,0.017561035315179174
qp0951,5,6,0.035789267477584874
qp0951,6,6,0.07377222704267038
qp0951,7,6,0.0706184905577952
qp0951,8,6,0.08265053072089046
qp0951,9,6,0.1317466937805039
qp0951,10,6,0.10775186899990373
qp0951,11,6,0.08306202557110867
qp0951,12,6,0.06923899336643573
qp0951,13,6,0.048451871051082174
qp0951,14,6,0.017123138525539133
qp0951,15,6,0.0014849643523139
qp0951,23,6,0.0040710488321272
qp0952,0,0,0.002908074644942367
qp0952,0,6,0.012064758281320725
qp0952,1,0,0.01975511655519435
qp0952,1,6,0.01507935283040855
qp0952,2,0,0.0346175114438711
qp0952,2,6,0.021012389416759373
qp0952,3,6,0.046266516864664924
qp0952,4,6,0.05274755611330913
qp0952,5,6,0.04584364288241523
qp0952,6,6,0.046420819806845974
qp0952,7,6,0.07297839995109483
qp0952,8,6,0.0580369585365092
qp0952,9,6,0.09583103394054812
qp0952,10,6,0.1265690721521781
qp0952,11,6,0.10820727174513912
qp0952,12,6,0.0389238589818819
qp0952,13,6,0.0265230475559191
qp0952,14,6,0.0128564223254556
qp0952,15,6,0.01127938274286815
qp0952,23,6,0.024989655707892452
qp0953,0,0,0.03017386811016405
qp0953,0,6,0.04370404851577764
qp0953,1,0,0.03964893359466755
qp0953,1,6,0.045387523302059724
qp0953,2,0,0.0184195091384126
qp0953,2,6,0.08298313068595152
qp0953,3,6,0.06695989786007295
qp0953,4,6,0.0524736532481523
qp0953,5,6,0.077113630771896
qp0953,6,6,0.10657684760932262
qp0953,7,6,0.08870196020344707
qp0953,8,6,0.08505839428131248
qp0953,9,6,0.11921773068189327
qp0953,10,6,0.16222764165379072
qp0953,11,6,0.14915199878258054
qp0953,12,6,0.08496757763027682
qp0953,13,6,0.06871250422185654
qp0953,14,6,0.027075102359561773
qp0953,15,6,0.021414451377141926
qp0953,16,6,0.0060510720314412006
qp0953,22,6,0.009173824171134033
qp0953,23,6,0.038199720706406176
qp0954,3,6,0.0007517379968432
qp0954,5,6,0.0318322984031319
qp0954,7,6,0.00812573702114
qp0956,2,0,0.0038200728458992
qp0956,11,6,0.0015136537978125
qp0957,0,6,0.0067764556650412
qp0957,1,6,0.001696208730353
qp0957,2,6,0.0054284510031447
qp0957,3,6,0.014282880391047
qp0957,4,6,0.02206082895137855
qp0957,5,6,0.021492889144061077
qp0957,6,6,0.026678551942249648
qp0957,7,6,0.0199969579267213
qp0957,8,6,0.0135928410458625
qp0957,9,6,0.011838787578705144
qp0957,10,6,0.0209955239873226
qp0957,11,6,0.03930383551192158
qp0957,12,6,0.03835871244327973
qp0957,13,6,0.03015753401413805
qp0957,14,6,0.01069678553890205
qp0957,23,6,0.0018272671040052
qp0958,0,0,0.008473158095172099
qp0958,0,6,0.008900662553406975
qp0958,1,0,0.0072621472938208
qp0958,1,6,0.045260825287683375
qp0958,2,0,0.0362196600329708
qp0958,2,6,0.022968586592298
qp0958,3,6,0.036376265332301976
qp0958,4,6,0.0645905721951066
qp0958,5,6,0.0588221202335202
qp0958,6,6,0.08044985223252453
qp0958,7,6,0.07972044749504638
qp0958,8,6,0.05896573179652995
