geohash,hour,day_of_week,violation_count,latitude,longitude
tdr1v0,0,5,25,12.96607774752163,77.57326547379911
tdr1v0,0,6,17,12.96607774752163,77.57326547379911
tdr1v0,1,0,1,12.96607774752163,77.57326547379911
tdr1v0,1,1,24,12.96607774752163,77.57326547379911
tdr1v0,1,2,17,12.96607774752163,77.57326547379911
tdr1v0,1,3,4,12.96607774752163,77.57326547379911
tdr1v0,1,4,6,12.96607774752163,77.57326547379911
tdr1v0,1,5,7,12.96607774752163,77.57326547379911
tdr1v0,1,6,9,12.96607774752163,77.57326547379911
tdr1v0,2,0,3,12.96607774752163,77.57326547379911
tdr1v0,2,1,35,12.96607774752163,77.57326547379911
tdr1v0,2,2,39,12.96607774752163,77.57326547379911
tdr1v0,2,3,39,12.96607774752163,77.57326547379911
tdr1v0,2,4,33,12.96607774752163,77.57326547379911
tdr1v0,2,5,8,12.96607774752163,77.57326547379911
tdr1v0,2,6,30,12.96607774752163,77.57326547379911
tdr1v0,3,0,3,12.96607774752163,77.57326547379911
tdr1v0,3,1,29,12.96607774752163,77.57326547379911
tdr1v0,3,2,16,12.96607774752163,77.57326547379911
tdr1v0,3,3,15,12.96607774752163,77.57326547379911
tdr1v0,3,4,23,12.96607774752163,77.57326547379911
tdr1v0,3,5,45,12.96607774752163,77.57326547379911
tdr1v0,3,6,7,12.96607774752163,77.57326547379911
tdr1v0,4,0,3,12.96607774752163,77.57326547379911
tdr1v0,4,1,18,12.96607774752163,77.57326547379911
tdr1v0,4,2,7,12.96607774752163,77.57326547379911
tdr1v0,4,3,5,12.96607774752163,77.57326547379911
tdr1v0,4,4,4,12.96607774752163,77.57326547379911
tdr1v0,4,5,7,12.96607774752163,77.57326547379911
tdr1v0,4,6,5,12.96607774752163,77.57326547379911
tdr1v0,5,1,17,12.96607774752163,77.57326547379911
tdr1v0,5,2,13,12.96607774752163,77.57326547379911
tdr1v0,5,3,21,12.96607774752163,77.57326547379911
tdr1v0,5,4,20,12.96607774752163,77.57326547379911
tdr1v0,5,5,14,12.96607774752163,77.57326547379911
tdr1v0,5,6,20,12.96607774752163,77.57326547379911
tdr1v0,6,0,1,12.96607774752163,77.57326547379911
tdr1v0,6,1,23,12.96607774752163,77.57326547379911
tdr1v0,6,2,3,12.96607774752163,77.57326547379911
tdr1v0,6,3,2,12.96607774752163,77.57326547379911
tdr1v0,6,4,12,12.96607774752163,77.57326547379911
tdr1v0,6,5,8,12.96607774752163,77.57326547379911
tdr1v0,6,6,24,12.96607774752163,77.57326547379911
tdr1v0,7,0,1,12.96607774752163,77.57326547379911
tdr1v0,7,1,3,12.96607774752163,77.57326547379911
tdr1v0,7,2,2,12.96607774752163,77.57326547379911
tdr1v0,7,3,2,12.96607774752163,77.57326547379911
tdr1v0,7,5,3,12.96607774752163,77.57326547379911
tdr1v0,7,6,2,12.96607774752163,77.57326547379911
tdr1v0,8,1,2,12.96607774752163,77.57326547379911
tdr1v0,8,3,1,12.96607774752163,77.57326547379911
tdr1v0,8,4,2,12.96607774752163,77.57326547379911
tdr1v0,8,5,1,12.96607774752163,77.57326547379911
tdr1v0,8,6,2,12.96607774752163,77.57326547379911
tdr1v0,16,1,1,12.96607774752163,77.57326547379911
tdr1v0,16,3,2,12.96607774752163,77.57326547379911
tdr1v0,17,2,2,12.96607774752163,77.57326547379911
tdr1v0,17,5,3,12.96607774752163,77.57326547379911
tdr1v0,18,0,1,12.96607774752163,77.57326547379911
tdr1v0,18,1,1,12.96607774752163,77.57326547379911
tdr1v0,18,3,3,12.96607774752163,77.57326547379911
tdr1v0,18,4,5,12.96607774752163,77.57326547379911
tdr1v0,18,5,22,12.96607774752163,77.57326547379911
tdr1v0,18,6,47,12.96607774752163,77.57326547379911
tdr1v0,19,0,24,12.96607774752163,77.57326547379911
tdr1v0,19,2,48,12.96607774752163,77.57326547379911
tdr1v0,19,3,24,12.96607774752163,77.57326547379911
tdr1v0,19,4,30,12.96607774752163,77.57326547379911
tdr1v0,19,5,64,12.96607774752163,77.57326547379911
tdr1v0,19,6,32,12.96607774752163,77.57326547379911
tdr1v0,20,0,12,12.96607774752163,77.57326547379911
tdr1v0,20,1,18,12.96607774752163,77.57326547379911
tdr1v0,20,2,12,12.96607774752163,77.57326547379911
tdr1v0,20,3,2,12.96607774752163,77.57326547379911
tdr1v0,20,4,3,12.96607774752163,77.57326547379911
tdr1v0,20,5,3,12.96607774752163,77.57326547379911
tdr1v0,20,6,11,12.96607774752163,77.57326547379911
tdr1v0,21,0,26,12.96607774752163,77.57326547379911
tdr1v0,21,1,28,12.96607774752163,77.57326547379911
tdr1v0,21,2,38,12.96607774752163,77.57326547379911
tdr1v0,21,3,35,12.96607774752163,77.57326547379911
tdr1v0,21,4,37,12.96607774752163,77.57326547379911
tdr1v0,21,5,48,12.96607774752163,77.57326547379911
tdr1v0,21,6,5,12.96607774752163,77.57326547379911
tdr1v0,22,0,16,12.96607774752163,77.57326547379911
tdr1v0,22,1,12,12.96607774752163,77.57326547379911
tdr1v0,22,2,21,12.96607774752163,77.57326547379911
tdr1v0,22,3,9,12.96607774752163,77.57326547379911
tdr1v0,22,4,18,12.96607774752163,77.57326547379911
tdr1v0,22,5,30,12.96607774752163,77.57326547379911
tdr1v0,22,6,5,12.96607774752163,77.57326547379911
tdr1v0,23,1,3,12.96607774752163,77.57326547379911
tdr1v0,23,2,10,12.96607774752163,77.57326547379911
tdr1v0,23,3,16,12.96607774752163,77.57326547379911
tdr1v0,23,4,10,12.96607774752163,77.57326547379911
tdr1v0,23,5,9,12.96607774752163,77.57326547379911
tdr1v0,23,6,14,12.96607774752163,77.57326547379911
tdr1v1,0,0,5,12.973119657255937,77.57087586781003
tdr1v1,0,1,5,12.973119657255937,77.57087586781003
tdr1v1,0,2,3,12.973119657255937,77.57087586781003
tdr1v1,0,4,5,12.973119657255937,77.57087586781003
tdr1v1,0,5,3,12.973119657255937,77.57087586781003
tdr1v1,0,6,18,12.973119657255937,77.57087586781003
tdr1v1,1,0,6,12.973119657255937,77.57087586781003
tdr1v1,1,1,4,12.973119657255937,77.57087586781003
tdr1v1,1,2,2,12.973119657255937,77.57087586781003
tdr1v1,1,4,1,12.973119657255937,77.57087586781003
tdr1v1,1,5,1,12.973119657255937,77.57087586781003
tdr1v1,1,6,1,12.973119657255937,77.57087586781003
tdr1v1,2,0,1,12.973119657255937,77.57087586781003
tdr1v1,2,1,7,12.973119657255937,77.57087586781003
tdr1v1,2,2,13,12.973119657255937,77.57087586781003
tdr1v1,2,3,8,12.973119657255937,77.57087586781003
tdr1v1,2,5,7,12.973119657255937,77.57087586781003
tdr1v1,3,0,8,12.973119657255937,77.57087586781003
tdr1v1,3,2,11,12.973119657255937,77.57087586781003
tdr1v1,3,3,1,12.973119657255937,77.57087586781003
tdr1v1,3,5,1,12.973119657255937,77.57087586781003
tdr1v1,4,0,2,12.973119657255937,77.57087586781003
tdr1v1,4,1,8,12.973119657255937,77.57087586781003
tdr1v1,4,2,12,12.973119657255937,77.57087586781003
tdr1v1,4,6,6,12.973119657255937,77.57087586781003
tdr1v1,5,0,3,12.973119657255937,77.57087586781003
tdr1v1,5,1,6,12.973119657255937,77.57087586781003
tdr1v1,5,2,1,12.973119657255937,77.57087586781003
tdr1v1,5,3,20,12.973119657255937,77.57087586781003
tdr1v1,5,4,2,12.973119657255937,77.57087586781003
tdr1v1,5,5,4,12.973119657255937,77.57087586781003
tdr1v1,5,6,4,12.973119657255937,77.57087586781003
tdr1v1,6,1,2,12.973119657255937,77.57087586781003
tdr1v1,6,2,9,12.973119657255937,77.57087586781003
tdr1v1,6,3,8,12.973119657255937,77.57087586781003
tdr1v1,6,4,5,12.973119657255937,77.57087586781003
tdr1v1,6,5,8,12.973119657255937,77.57087586781003
tdr1v1,7,0,2,12.973119657255937,77.57087586781003
tdr1v1,7,1,2,12.973119657255937,77.57087586781003
tdr1v1,7,4,3,12.973119657255937,77.57087586781003
tdr1v1,7,5,5,12.973119657255937,77.57087586781003
tdr1v1,8,3,1,12.973119657255937,77.57087586781003
tdr1v1,8,5,1,12.973119657255937,77.57087586781003
tdr1v1,9,1,1,12.973119657255937,77.57087586781003
tdr1v1,9,3,1,12.973119657255937,77.57087586781003
tdr1v1,9,5,2,12.973119657255937,77.57087586781003
tdr1v1,9,6,1,12.973119657255937,77.57087586781003
tdr1v1,11,3,1,12.973119657255937,77.57087586781003
tdr1v1,16,3,5,12.973119657255937,77.57087586781003
tdr1v1,19,3,5,12.973119657255937,77.57087586781003
tdr1v1,19,5,10,12.973119657255937,77.57087586781003
tdr1v1,20,0,2,12.973119657255937,77.57087586781003
tdr1v1,20,1,2,12.973119657255937,77.57087586781003
tdr1v1,20,2,12,12.973119657255937,77.57087586781003
tdr1v1,20,5,15,12.973119657255937,77.57087586781003
tdr1v1,21,0,6,12.973119657255937,77.57087586781003
tdr1v1,21,1,4,12.973119657255937,77.57087586781003
tdr1v1,21,2,8,12.973119657255937,77.57087586781003
tdr1v1,21,3,1,12.973119657255937,77.57087586781003
tdr1v1,21,4,4,12.973119657255937,77.57087586781003
tdr1v1,21,5,13,12.973119657255937,77.57087586781003
tdr1v1,21,6,7,12.973119657255937,77.57087586781003
tdr1v1,22,2,1,12.973119657255937,77.57087586781003
tdr1v1,22,3,1,12.973119657255937,77.57087586781003
tdr1v1,22,5,3,12.973119657255937,77.57087586781003
tdr1v1,22,6,8,12.973119657255937,77.57087586781003
tdr1v1,23,0,6,12.973119657255937,77.57087586781003
tdr1v1,23,1,16,12.973119657255937,77.57087586781003
tdr1v1,23,2,7,12.973119657255937,77.57087586781003
tdr1v1,23,3,5,12.973119657255937,77.57087586781003
tdr1v1,23,4,1,12.973119657255937,77.57087586781003
tdr1v1,23,5,6,12.973119657255937,77.57087586781003
tdr1v2,0,0,132,12.965093039001118,77.57842946134788
tdr1v2,0,1,126,12.965093039001118,77.57842946134788
tdr1v2,0,2,190,12.965093039001118,77.57842946134788
tdr1v2,0,3,164,12.965093039001118,77.57842946134788
tdr1v2,0,4,134,12.965093039001118,77.57842946134788
tdr1v2,0,5,160,12.965093039001118,77.57842946134788
tdr1v2,0,6,249,12.965093039001118,77.57842946134788
tdr1v2,1,0,36,12.965093039001118,77.57842946134788
tdr1v2,1,1,148,12.965093039001118,77.57842946134788
tdr1v2,1,2,204,12.965093039001118,77.57842946134788
tdr1v2,1,3,132,12.965093039001118,77.57842946134788
tdr1v2,1,4,74,12.965093039001118,77.57842946134788
tdr1v2,1,5,114,12.965093039001118,77.57842946134788
tdr1v2,1,6,175,12.965093039001118,77.57842946134788
tdr1v2,2,0,150,12.965093039001118,77.57842946134788
tdr1v2,2,1,198,12.965093039001118,77.57842946134788
tdr1v2,2,2,144,12.965093039001118,77.57842946134788
tdr1v2,2,3,97,12.965093039001118,77.57842946134788
tdr1v2,2,4,245,12.965093039001118,77.57842946134788
tdr1v2,2,5,151,12.965093039001118,77.57842946134788
tdr1v2,2,6,234,12.965093039001118,77.57842946134788
tdr1v2,3,0,140,12.965093039001118,77.57842946134788
tdr1v2,3,1,232,12.965093039001118,77.57842946134788
tdr1v2,3,2,132,12.965093039001118,77.57842946134788
tdr1v2,3,3,262,12.965093039001118,77.57842946134788
tdr1v2,3,4,190,12.965093039001118,77.57842946134788
tdr1v2,3,5,172,12.965093039001118,77.57842946134788
tdr1v2,3,6,244,12.965093039001118,77.57842946134788
tdr1v2,4,0,189,12.965093039001118,77.57842946134788
tdr1v2,4,1,297,12.965093039001118,77.57842946134788
tdr1v2,4,2,154,12.965093039001118,77.57842946134788
tdr1v2,4,3,260,12.965093039001118,77.57842946134788
tdr1v2,4,4,266,12.965093039001118,77.57842946134788
tdr1v2,4,5,187,12.965093039001118,77.57842946134788
tdr1v2,4,6,380,12.965093039001118,77.57842946134788
tdr1v2,5,0,89,12.965093039001118,77.57842946134788
tdr1v2,5,1,218,12.965093039001118,77.57842946134788
tdr1v2,5,2,210,12.965093039001118,77.57842946134788
tdr1v2,5,3,228,12.965093039001118,77.57842946134788
tdr1v2,5,4,267,12.965093039001118,77.57842946134788
tdr1v2,5,5,230,12.965093039001118,77.57842946134788
tdr1v2,5,6,286,12.965093039001118,77.57842946134788
tdr1v2,6,0,72,12.965093039001118,77.57842946134788
tdr1v2,6,1,235,12.965093039001118,77.57842946134788
tdr1v2,6,2,189,12.965093039001118,77.57842946134788
tdr1v2,6,3,118,12.965093039001118,77.57842946134788
tdr1v2,6,4,102,12.965093039001118,77.57842946134788
tdr1v2,6,5,152,12.965093039001118,77.57842946134788
tdr1v2,6,6,144,12.965093039001118,77.57842946134788
tdr1v2,7,0,26,12.965093039001118,77.57842946134788
tdr1v2,7,1,72,12.965093039001118,77.57842946134788
tdr1v2,7,2,39,12.965093039001118,77.57842946134788
tdr1v2,7,3,31,12.965093039001118,77.57842946134788
tdr1v2,7,4,30,12.965093039001118,77.57842946134788
tdr1v2,7,5,61,12.965093039001118,77.57842946134788
tdr1v2,7,6,57,12.965093039001118,77.57842946134788
tdr1v2,8,0,4,12.965093039001118,77.57842946134788
tdr1v2,8,1,12,12.965093039001118,77.57842946134788
tdr1v2,8,2,17,12.965093039001118,77.57842946134788
tdr1v2,8,3,18,12.965093039001118,77.57842946134788
tdr1v2,8,4,14,12.965093039001118,77.57842946134788
tdr1v2,8,5,25,12.965093039001118,77.57842946134788
tdr1v2,8,6,11,12.965093039001118,77.57842946134788
tdr1v2,9,1,12,12.965093039001118,77.57842946134788
tdr1v2,9,2,1,12.965093039001118,77.57842946134788
tdr1v2,9,3,2,12.965093039001118,77.57842946134788
tdr1v2,9,5,4,12.965093039001118,77.57842946134788
tdr1v2,9,6,2,12.965093039001118,77.57842946134788
tdr1v2,11,0,1,12.965093039001118,77.57842946134788
tdr1v2,11,6,2,12.965093039001118,77.57842946134788
tdr1v2,12,3,1,12.965093039001118,77.57842946134788
tdr1v2,13,3,1,12.965093039001118,77.57842946134788
tdr1v2,15,1,8,12.965093039001118,77.57842946134788
tdr1v2,15,2,12,12.965093039001118,77.57842946134788
tdr1v2,15,5,1,12.965093039001118,77.57842946134788
tdr1v2,16,0,2,12.965093039001118,77.57842946134788
tdr1v2,16,1,16,12.965093039001118,77.57842946134788
tdr1v2,16,2,17,12.965093039001118,77.57842946134788
tdr1v2,16,3,1,12.965093039001118,77.57842946134788
tdr1v2,16,4,29,12.965093039001118,77.57842946134788
tdr1v2,16,5,28,12.965093039001118,77.57842946134788
tdr1v2,16,6,10,12.965093039001118,77.57842946134788
tdr1v2,17,0,48,12.965093039001118,77.57842946134788
tdr1v2,17,1,58,12.965093039001118,77.57842946134788
tdr1v2,17,2,55,12.965093039001118,77.57842946134788
tdr1v2,17,3,13,12.965093039001118,77.57842946134788
tdr1v2,17,4,23,12.965093039001118,77.57842946134788
tdr1v2,17,5,45,12.965093039001118,77.57842946134788
tdr1v2,17,6,29,12.965093039001118,77.57842946134788
tdr1v2,18,0,40,12.965093039001118,77.57842946134788
tdr1v2,18,1,165,12.965093039001118,77.57842946134788
tdr1v2,18,2,152,12.965093039001118,77.57842946134788
tdr1v2,18,3,23,12.965093039001118,77.57842946134788
tdr1v2,18,4,26,12.965093039001118,77.57842946134788
tdr1v2,18,5,108,12.965093039001118,77.57842946134788
tdr1v2,18,6,91,12.965093039001118,77.57842946134788
tdr1v2,19,0,295,12.965093039001118,77.57842946134788
tdr1v2,19,1,224,12.965093039001118,77.57842946134788
tdr1v2,19,2,241,12.965093039001118,77.57842946134788
tdr1v2,19,3,231,12.965093039001118,77.57842946134788
tdr1v2,19,4,151,12.965093039001118,77.57842946134788
tdr1v2,19,5,273,12.965093039001118,77.57842946134788
tdr1v2,19,6,125,12.965093039001118,77.57842946134788
tdr1v2,20,0,109,12.965093039001118,77.57842946134788
tdr1v2,20,1,115,12.965093039001118,77.57842946134788
tdr1v2,20,2,97,12.965093039001118,77.57842946134788
tdr1v2,20,3,209,12.965093039001118,77.57842946134788
tdr1v2,20,4,48,12.965093039001118,77.57842946134788
tdr1v2,20,5,166,12.965093039001118,77.57842946134788
tdr1v2,20,6,136,12.965093039001118,77.57842946134788
tdr1v2,21,0,55,12.965093039001118,77.57842946134788
tdr1v2,21,1,28,12.965093039001118,77.57842946134788
tdr1v2,21,2,66,12.965093039001118,77.57842946134788
tdr1v2,21,3,41,12.965093039001118,77.57842946134788
tdr1v2,21,4,43,12.965093039001118,77.57842946134788
tdr1v2,21,5,59,12.965093039001118,77.57842946134788
tdr1v2,21,6,54,12.965093039001118,77.57842946134788
tdr1v2,22,0,86,12.965093039001118,77.57842946134788
tdr1v2,22,1,34,12.965093039001118,77.57842946134788
tdr1v2,22,2,76,12.965093039001118,77.57842946134788
tdr1v2,22,3,93,12.965093039001118,77.57842946134788
tdr1v2,22,4,28,12.965093039001118,77.57842946134788
tdr1v2,22,5,51,12.965093039001118,77.57842946134788
tdr1v2,22,6,59,12.965093039001118,77.57842946134788
tdr1v2,23,0,74,12.965093039001118,77.57842946134788
tdr1v2,23,1,119,12.965093039001118,77.57842946134788
tdr1v2,23,2,69,12.965093039001118,77.57842946134788
tdr1v2,23,3,109,12.965093039001118,77.57842946134788
tdr1v2,23,4,134,12.965093039001118,77.57842946134788
tdr1v2,23,5,95,12.965093039001118,77.57842946134788
tdr1v2,23,6,124,12.965093039001118,77.57842946134788
tdr1v3,0,0,84,12.972534321885067,77.57822780010746
tdr1v3,0,1,145,12.972534321885067,77.57822780010746
tdr1v3,0,2,101,12.972534321885067,77.57822780010746
tdr1v3,0,3,129,12.972534321885067,77.57822780010746
tdr1v3,0,4,183,12.972534321885067,77.57822780010746
tdr1v3,0,5,146,12.972534321885067,77.57822780010746
tdr1v3,0,6,145,12.972534321885067,77.57822780010746
tdr1v3,1,0,28,12.972534321885067,77.57822780010746
tdr1v3,1,1,89,12.972534321885067,77.57822780010746
tdr1v3,1,2,100,12.972534321885067,77.57822780010746
tdr1v3,1,3,92,12.972534321885067,77.57822780010746
tdr1v3,1,4,85,12.972534321885067,77.57822780010746
tdr1v3,1,5,113,12.972534321885067,77.57822780010746
tdr1v3,1,6,126,12.972534321885067,77.57822780010746
tdr1v3,2,0,131,12.972534321885067,77.57822780010746
tdr1v3,2,1,123,12.972534321885067,77.57822780010746
tdr1v3,2,2,146,12.972534321885067,77.57822780010746
tdr1v3,2,3,146,12.972534321885067,77.57822780010746
tdr1v3,2,4,111,12.972534321885067,77.57822780010746
tdr1v3,2,5,100,12.972534321885067,77.57822780010746
tdr1v3,2,6,128,12.972534321885067,77.57822780010746
tdr1v3,3,0,117,12.972534321885067,77.57822780010746
tdr1v3,3,1,215,12.972534321885067,77.57822780010746
tdr1v3,3,2,190,12.972534321885067,77.57822780010746
tdr1v3,3,3,175,12.972534321885067,77.57822780010746
tdr1v3,3,4,152,12.972534321885067,77.57822780010746
tdr1v3,3,5,170,12.972534321885067,77.57822780010746
tdr1v3,3,6,276,12.972534321885067,77.57822780010746
tdr1v3,4,0,174,12.972534321885067,77.57822780010746
tdr1v3,4,1,196,12.972534321885067,77.57822780010746
tdr1v3,4,2,168,12.972534321885067,77.57822780010746
tdr1v3,4,3,198,12.972534321885067,77.57822780010746
tdr1v3,4,4,164,12.972534321885067,77.57822780010746
tdr1v3,4,5,181,12.972534321885067,77.57822780010746
tdr1v3,4,6,223,12.972534321885067,77.57822780010746
tdr1v3,5,0,118,12.972534321885067,77.57822780010746
tdr1v3,5,1,192,12.972534321885067,77.57822780010746
tdr1v3,5,2,167,12.972534321885067,77.57822780010746
tdr1v3,5,3,122,12.972534321885067,77.57822780010746
tdr1v3,5,4,106,12.972534321885067,77.57822780010746
tdr1v3,5,5,163,12.972534321885067,77.57822780010746
tdr1v3,5,6,331,12.972534321885067,77.57822780010746
tdr1v3,6,0,78,12.972534321885067,77.57822780010746
tdr1v3,6,1,101,12.972534321885067,77.57822780010746
tdr1v3,6,2,113,12.972534321885067,77.57822780010746
tdr1v3,6,3,77,12.972534321885067,77.57822780010746
tdr1v3,6,4,57,12.972534321885067,77.57822780010746
tdr1v3,6,5,71,12.972534321885067,77.57822780010746
tdr1v3,6,6,179,12.972534321885067,77.57822780010746
tdr1v3,7,0,25,12.972534321885067,77.57822780010746
tdr1v3,7,1,55,12.972534321885067,77.57822780010746
tdr1v3,7,2,22,12.972534321885067,77.57822780010746
tdr1v3,7,3,16,12.972534321885067,77.57822780010746
tdr1v3,7,4,50,12.972534321885067,77.57822780010746
tdr1v3,7,5,45,12.972534321885067,77.57822780010746
tdr1v3,7,6,64,12.972534321885067,77.57822780010746
tdr1v3,8,0,2,12.972534321885067,77.57822780010746
tdr1v3,8,1,23,12.972534321885067,77.57822780010746
tdr1v3,8,2,6,12.972534321885067,77.57822780010746
tdr1v3,8,3,13,12.972534321885067,77.57822780010746
tdr1v3,8,4,58,12.972534321885067,77.57822780010746
tdr1v3,8,5,10,12.972534321885067,77.57822780010746
tdr1v3,8,6,34,12.972534321885067,77.57822780010746
tdr1v3,9,0,10,12.972534321885067,77.57822780010746
tdr1v3,9,1,17,12.972534321885067,77.57822780010746
tdr1v3,9,2,3,12.972534321885067,77.57822780010746
tdr1v3,9,3,4,12.972534321885067,77.57822780010746
tdr1v3,9,4,5,12.972534321885067,77.57822780010746
tdr1v3,9,6,10,12.972534321885067,77.57822780010746
tdr1v3,11,0,1,12.972534321885067,77.57822780010746
tdr1v3,11,3,1,12.972534321885067,77.57822780010746
tdr1v3,11,5,12,12.972534321885067,77.57822780010746
tdr1v3,16,2,3,12.972534321885067,77.57822780010746
tdr1v3,19,0,8,12.972534321885067,77.57822780010746
tdr1v3,19,1,4,12.972534321885067,77.57822780010746
tdr1v3,19,2,9,12.972534321885067,77.57822780010746
tdr1v3,19,3,4,12.972534321885067,77.57822780010746
tdr1v3,19,4,5,12.972534321885067,77.57822780010746
tdr1v3,19,6,170,12.972534321885067,77.57822780010746
tdr1v3,20,0,13,12.972534321885067,77.57822780010746
tdr1v3,20,1,13,12.972534321885067,77.57822780010746
tdr1v3,20,2,10,12.972534321885067,77.57822780010746
tdr1v3,20,3,8,12.972534321885067,77.57822780010746
tdr1v3,20,4,24,12.972534321885067,77.57822780010746
tdr1v3,20,5,8,12.972534321885067,77.57822780010746
tdr1v3,20,6,110,12.972534321885067,77.57822780010746
tdr1v3,21,0,39,12.972534321885067,77.57822780010746
tdr1v3,21,1,33,12.972534321885067,77.57822780010746
tdr1v3,21,2,35,12.972534321885067,77.57822780010746
tdr1v3,21,3,27,12.972534321885067,77.57822780010746
tdr1v3,21,4,27,12.972534321885067,77.57822780010746
tdr1v3,21,5,33,12.972534321885067,77.57822780010746
tdr1v3,21,6,50,12.972534321885067,77.57822780010746
tdr1v3,22,0,84,12.972534321885067,77.57822780010746
tdr1v3,22,1,72,12.972534321885067,77.57822780010746
tdr1v3,22,2,53,12.972534321885067,77.57822780010746
tdr1v3,22,3,27,12.972534321885067,77.57822780010746
tdr1v3,22,4,90,12.972534321885067,77.57822780010746
tdr1v3,22,5,64,12.972534321885067,77.57822780010746
tdr1v3,22,6,38,12.972534321885067,77.57822780010746
tdr1v3,23,0,90,12.972534321885067,77.57822780010746
tdr1v3,23,1,132,12.972534321885067,77.57822780010746
tdr1v3,23,2,67,12.972534321885067,77.57822780010746
tdr1v3,23,3,131,12.972534321885067,77.57822780010746
tdr1v3,23,4,91,12.972534321885067,77.57822780010746
tdr1v3,23,5,151,12.972534321885067,77.57822780010746
tdr1v3,23,6,90,12.972534321885067,77.57822780010746
tdr1v4,0,0,26,12.977826448774875,77.57220650840277
tdr1v4,0,1,52,12.977826448774875,77.57220650840277
tdr1v4,0,2,51,12.977826448774875,77.57220650840277
tdr1v4,0,3,18,12.977826448774875,77.57220650840277
tdr1v4,0,4,89,12.977826448774875,77.57220650840277
tdr1v4,0,5,41,12.977826448774875,77.57220650840277
tdr1v4,0,6,47,12.977826448774875,77.57220650840277
tdr1v4,1,0,20,12.977826448774875,77.57220650840277
tdr1v4,1,1,25,12.977826448774875,77.57220650840277
tdr1v4,1,2,13,12.977826448774875,77.57220650840277
tdr1v4,1,3,35,12.977826448774875,77.57220650840277
tdr1v4,1,4,37,12.977826448774875,77.57220650840277
tdr1v4,1,5,21,12.977826448774875,77.57220650840277
tdr1v4,1,6,37,12.977826448774875,77.57220650840277
tdr1v4,2,0,53,12.977826448774875,77.57220650840277
tdr1v4,2,1,82,12.977826448774875,77.57220650840277
tdr1v4,2,2,28,12.977826448774875,77.57220650840277
tdr1v4,2,3,33,12.977826448774875,77.57220650840277
tdr1v4,2,4,43,12.977826448774875,77.57220650840277
tdr1v4,2,5,80,12.977826448774875,77.57220650840277
tdr1v4,2,6,53,12.977826448774875,77.57220650840277
tdr1v4,3,0,31,12.977826448774875,77.57220650840277
tdr1v4,3,1,53,12.977826448774875,77.57220650840277
tdr1v4,3,2,25,12.977826448774875,77.57220650840277
tdr1v4,3,3,39,12.977826448774875,77.57220650840277
tdr1v4,3,4,22,12.977826448774875,77.57220650840277
tdr1v4,3,5,64,12.977826448774875,77.57220650840277
tdr1v4,3,6,36,12.977826448774875,77.57220650840277
tdr1v4,4,0,31,12.977826448774875,77.57220650840277
tdr1v4,4,1,38,12.977826448774875,77.57220650840277
tdr1v4,4,2,5,12.977826448774875,77.57220650840277
tdr1v4,4,3,45,12.977826448774875,77.57220650840277
tdr1v4,4,4,26,12.977826448774875,77.57220650840277
tdr1v4,4,5,72,12.977826448774875,77.57220650840277
tdr1v4,4,6,60,12.977826448774875,77.57220650840277
tdr1v4,5,0,32,12.977826448774875,77.57220650840277
tdr1v4,5,1,31,12.977826448774875,77.57220650840277
tdr1v4,5,2,27,12.977826448774875,77.57220650840277
tdr1v4,5,3,50,12.977826448774875,77.57220650840277
tdr1v4,5,4,41,12.977826448774875,77.57220650840277
tdr1v4,5,5,22,12.977826448774875,77.57220650840277
tdr1v4,5,6,35,12.977826448774875,77.57220650840277
tdr1v4,6,0,119,12.977826448774875,77.57220650840277
tdr1v4,6,1,31,12.977826448774875,77.57220650840277
tdr1v4,6,2,42,12.977826448774875,77.57220650840277
tdr1v4,6,3,40,12.977826448774875,77.57220650840277
tdr1v4,6,4,28,12.977826448774875,77.57220650840277
tdr1v4,6,5,45,12.977826448774875,77.57220650840277
tdr1v4,6,6,44,12.977826448774875,77.57220650840277
tdr1v4,7,0,39,12.977826448774875,77.57220650840277
tdr1v4,7,1,24,12.977826448774875,77.57220650840277
tdr1v4,7,2,13,12.977826448774875,77.57220650840277
tdr1v4,7,3,8,12.977826448774875,77.57220650840277
tdr1v4,7,4,26,12.977826448774875,77.57220650840277
tdr1v4,7,5,31,12.977826448774875,77.57220650840277
tdr1v4,7,6,25,12.977826448774875,77.57220650840277
tdr1v4,8,0,19,12.977826448774875,77.57220650840277
tdr1v4,8,1,16,12.977826448774875,77.57220650840277
tdr1v4,8,2,8,12.977826448774875,77.57220650840277
tdr1v4,8,3,8,12.977826448774875,77.57220650840277
tdr1v4,8,4,6,12.977826448774875,77.57220650840277
tdr1v4,8,5,33,12.977826448774875,77.57220650840277
tdr1v4,8,6,20,12.977826448774875,77.57220650840277
tdr1v4,9,0,10,12.977826448774875,77.57220650840277
tdr1v4,9,1,3,12.977826448774875,77.57220650840277
tdr1v4,9,2,16,12.977826448774875,77.57220650840277
tdr1v4,9,3,11,12.977826448774875,77.57220650840277
tdr1v4,9,4,4,12.977826448774875,77.57220650840277
tdr1v4,9,5,24,12.977826448774875,77.57220650840277
tdr1v4,9,6,17,12.977826448774875,77.57220650840277
tdr1v4,10,1,1,12.977826448774875,77.57220650840277
tdr1v4,10,3,2,12.977826448774875,77.57220650840277
tdr1v4,10,4,3,12.977826448774875,77.57220650840277
tdr1v4,10,5,15,12.977826448774875,77.57220650840277
